rep_id,assigned_day,day_visit_order,store_name,category,size_tier,score,visits_per_month,annual_visits,visit_duration_min,coverage_status,exclusion_reason,rating,review_count,phone,opening_hours,address,city,lat,lng,m1_dates,m1_visits,plan_visits
8,Wednesday,13,BAHAA SHATHOON TRAD - NAKHL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Nakhal,23.38851538,57.81539309,"06 May, 20 May",2,2
8,Wednesday,14,MAJID AL MAWALI COLD STORE - NAKHAL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Nakhal,23.462753,57.822091,"06 May, 20 May",2,2
8,Wednesday,15,RUBUA AFI TRG-NAKHEEL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Afi,23.47261298,57.8320083,"06 May, 20 May",2,2
8,Wednesday,16,ABU KHALED ALMUTATAWERA - NAKHL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Nakhal,23.473826,57.832558,"06 May, 20 May",2,2
8,Wednesday,17,AL MIERAJ COLD STORE - BARKA,grocery,Small,8,1,0,15,covered,,0,0,,,0,Barka,23.4771708,57.8338925,13-May,1,1
8,Wednesday,18,AL WILAYA OASIS TRADING - NAKHEEL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Afi,23.48157,57.83568,"06 May, 20 May",2,2
8,Wednesday,19,TAWI AL GHAFAH STORES TRDG-NAKHEEL,grocery,Medium,8,2,0,25,covered,,0,0,,,0,Nakhal,23.4898247,57.833237,"06 May, 20 May",2,2
9,Friday,1,MUNA BINT ISMAIL YOUSEF TRDG-BURAIMI,grocery,Medium,30,2,0,25,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Liwa,24.2463449,55.7721288,"01 May, 15 May",2,2
9,Friday,2,MASHARIY SHATI MOKAASA TRADING - KHABURAH,grocery,Small,30,1,0,15,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Khaburah,24.2462457,55.7723941,08-May,1,1
9,Friday,3,FASIL SULAIMAN SOUD AL ALAWI-BURAIMI,grocery,Medium,30,2,0,25,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Liwa,24.24667,55.77277,"01 May, 15 May",2,2
9,Friday,4,YASER AL RADEYAA TRADING-BURAIMI,grocery,Small,30,1,0,15,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Buraimi,24.247226,55.772709,08-May,1,1
9,Friday,5,ABDULLAH AHMED AL AJMI-SOHAR,grocery,Small,30,1,0,15,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Sohar,24.2483327,55.7722992,08-May,1,1
9,Friday,6,HAMDAN AL MADANA MARKET-BURAIMI,grocery,Medium,30,2,0,25,covered,,4.3,6,9600 5091,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,0,Buraimi,24.24862958,55.77194486,"01 May, 15 May",2,2
9,Friday,7,WAHA AL BURAIMI SUPER MARKET LLC- BURAIMI,grocery,Large,8,4,0,40,covered,,0,0,,,"SULTANATE OF OMAN, 300, 512, AL BURAIMI,",Buraimi,24.24330442,55.77413045,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,8,FADAK SHOPPING - AL BURAYMI,grocery,Large,26,4,0,40,covered,,3.1,8,9257 2881,Monday: 9:00 AM – 11:30 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:30 PM | Thursday: 9:00 AM – 11:30 PM | Friday: 9:00 AM – 11:30 PM | Saturday: 9:00 AM – 11:30 PM | Sunday: 9:00 AM – 11:30 PM,"POB:634,PC:512,BURAIMI,SULTANATE OF OMAN",Buraimi,24.24946395,55.78301643,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,9,AL ANDALUS TRADING-BURAIMI,grocery,Medium,26,2,0,25,covered,,3.1,8,9257 2881,Monday: 9:00 AM – 11:30 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:30 PM | Thursday: 9:00 AM – 11:30 PM | Friday: 9:00 AM – 11:30 PM | Saturday: 9:00 AM – 11:30 PM | Sunday: 9:00 AM – 11:30 PM,0,Buraimi,24.2499564,55.78299306,"01 May, 15 May",2,2
9,Friday,10,ASWAQ ANWAR AL KHALEEJ - BURAIMI,self service,Large,46,4,0,40,covered,,4,759,25 652211,Monday: 8:00 AM – 11:30 PM | Tuesday: 8:00 AM – 11:30 PM | Wednesday: 8:00 AM – 11:30 PM | Thursday: 8:00 AM – 11:30 PM | Friday: 8:00 AM – 11:30 PM | Saturday: 8:00 AM – 11:30 PM | Sunday: 8:00 AM – 11:30 PM,"SULTANATE OF OMAN,BURAIMI,BURAIMI,PC:512, POB:971",Buraimi,24.25504629,55.78167527,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,11,IBN FEDAK MARKET - AL BURAYMI,grocery,Medium,30,2,0,25,covered,,3.9,11,,,0,Buraimi,24.25778,55.78822,"01 May, 15 May",2,2
9,Friday,12,Al karwan Roastery محمصة الكروان - نوماد كافية,supermarket,Medium,30,2,0,25,gap,,3.9,11,,,"7Q4Q+XQ2, Unnamed Road",Al Buraimi,24.257389,55.7893843,"01 May, 15 May",2,2
9,Friday,13,LUCKY SOUQ-AL BURAYMI,grocery,Medium,39,2,0,25,covered,,4.1,202,9797 0001,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,0,Buraimi,24.2563605,55.7946447,"01 May, 15 May",2,2
9,Friday,14,IBRAHIM KHUDA BAKSH TRADG - BURAIMI,wholesale,Medium,39,2,0,25,covered,,4.1,202,9797 0001,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,"AL BURAIMI,PC:512, POB:18",Buraimi,24.25803117,55.79632183,"01 May, 15 May",2,2
9,Friday,15,AL AIN GIFT MARKET - Buraimi,self service,Medium,39,2,0,25,covered,,4.1,202,9797 0001,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,"AL BURAIMI, PC:512, POB:1399",Buraimi,24.25565342,55.79713734,"01 May, 15 May",2,2
9,Friday,16,HYPERLAND -BURAIMI,self service,Large,43,4,0,40,covered,,4.1,202,9797 0001,Monday: 8:30 AM – 12:00 AM | Tuesday: 8:30 AM – 12:00 AM | Wednesday: 8:30 AM – 12:00 AM | Thursday: 8:30 AM – 12:00 AM | Friday: 8:30 AM – 12:00 AM | Saturday: 8:30 AM – 12:00 AM | Sunday: 8:30 AM – 12:00 AM,"MUSCAT, AL SEEB, AS SEEB, 111,0,0,0, SULTANATE OF OMAN",Buraimi,24.25555504,55.79726963,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,17,ATHER AL ALEEN TRADING-BURAIMI,grocery,Medium,27,2,0,25,covered,,4,2,,,"SULTANATE OF OMAN, P.O BOX-0, P. CODE-0, BURAIMI, AL BURAIMI",Buraimi,24.265361,55.796459,"01 May, 15 May",2,2
9,Friday,18,77 Fresh Supermarket,supermarket,Medium,22,2,0,25,gap,,2.4,5,,,7QCR+MXR,Al Buraimi,24.2718172,55.792283,"01 May, 15 May",2,2
9,Friday,19,Al-Zool Grocery بقالة الزول,supermarket,Medium,32,2,0,25,gap,,5,5,,,مسجد السلطان قابوس,Al Buraimi,24.2668787,55.7849368,"01 May, 15 May",2,2
9,Friday,20,LuLu Hypermarket - Hili Mall,supermarket,Large,45,4,0,40,gap,,4.3,1715,,,"Hili Mall, Baniyas St",Al Hili,24.2739547,55.7797372,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,21,Salma Hamad Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2809129,55.7760253,"01 May, 15 May",2,2
9,Friday,22,hili gifts markets,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.276746,55.7637384,"01 May, 15 May",2,2
9,Friday,23,NUJUM AL KALIMA HYPER MARKET,supermarket,Large,53,4,0,40,gap,,4.2,141,054 991 2834,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,,,24.2668371,55.7705964,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,24,HILI TOP GROCERY,supermarket,Medium,8,2,0,25,gap,,0,0,,,At Timar Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2646472,55.7675809,"01 May, 15 May",2,2
9,Friday,25,Nesto Hypermarket - Al Waha Mall,supermarket,Large,59,4,0,40,gap,,4.1,1612,03 732 4154,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:30 AM | Friday: 8:00 AM – 1:00 AM | Saturday: 8:00 AM – 1:00 AM | Sunday: 8:00 AM – 12:00 AM,,,24.2632998,55.7658428,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,26,MS MAX (MUSCAT GIFT MARKET) - BURAIMI,discounters,Large,33,4,0,40,covered,,3,34,,,"AL-BURAIMI,104,512,SULTANATE OF OMAN",Sohar,24.25598094,55.76908748,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,27,DAR AL KHALEEJ LLC - BURAIMI,self service,Small,29,1,0,15,covered,,3,34,,,"BURAMI,BURAMI,PC:512, POB:31",Buraimi,24.25583219,55.76930179,08-May,1,1
9,Friday,28,Golden Albanuc to cut cars Honda,supermarket,Medium,29,2,0,25,gap,,3,34,,,7Q48+48J,Al Buraimi,24.2553452,55.7657672,"01 May, 15 May",2,2
9,Friday,29,NAJOOM AL KHALEEJ MARKET-AL BURAYMI,discounters,Medium,9,2,0,25,covered,,0,0,,,"AL BURAIMI,AL BURAYMI,SULTANATE OF OMAN,POB:346,PC:512",Buraimi,24.25831204,55.7753133,"01 May, 15 May",2,2
9,Friday,30,Abu Yasir Stores,supermarket,Medium,34,2,0,25,gap,,4.1,42,,,Qattara,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2565498,55.7501658,"01 May, 15 May",2,2
9,Friday,31,Al Noor Trading Market,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2448539,55.753042,"01 May, 15 May",2,2
9,Friday,32,Safeer Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2421317,55.7465498,"01 May, 15 May",2,2
9,Friday,33,Al Safa Commercial Centre,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2430793,55.7312998,"01 May, 15 May",2,2
9,Friday,34,Al Safa Commercial Centre,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2424926,55.7304539,"01 May, 15 May",2,2
9,Friday,35,Carrefour,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2439576,55.7266359,"01 May, 15 May",2,2
9,Friday,36,Al Jimi Mall,supermarket,Medium,8,2,0,25,gap,,0,0,+971 600 565464,Mo-Fr 10:00-22:00,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2442375,55.7267284,"01 May, 15 May",2,2
9,Friday,37,Zahart Al Khabisi Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2435058,55.7221196,"01 May, 15 May",2,2
9,Friday,38,First Safeer Centre,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.237265,55.7203282,"01 May, 15 May",2,2
9,Friday,39,Al Ahlia Stores,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2341287,55.7204555,"01 May, 15 May",2,2
9,Friday,40,Aziz Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2233708,55.7165526,"01 May, 15 May",2,2
9,Friday,41,Hypermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2239334,55.7290041,"01 May, 15 May",2,2
9,Friday,42,Tamathor Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,"PH,Mo-Su 07:00-23:00",,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2226053,55.7459166,"01 May, 15 May",2,2
9,Friday,43,Zam Zam Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2218233,55.7475647,"01 May, 15 May",2,2
9,Friday,44,ADNOC Service Station Al Madeena (936),convenience_store,Large,43,4,0,40,gap,,4.3,819,,,936 - AL MADEENA - 137 Zayed Bin Sultan Street,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2216538,55.7611731,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,45,al ain central,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2202143,55.7612654,"01 May, 15 May",2,2
9,Friday,46,Gift Tower Village,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2219454,55.763831,"01 May, 15 May",2,2
9,Friday,47,Lulu Hypermarket - Al Falah Plaza - Al Ain,supermarket,Large,47,4,0,40,gap,,4.2,4068,,,Sheikh Khalifa Bin Zayed St,Next To Emirates Commercial Complex,24.2243937,55.762253,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,48,Choithrams Al Madha,supermarket,Large,58,4,0,40,gap,,4.2,869,03 765 6300,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,Al Mada Residential Complex - العين,Oman,24.223858,55.768252,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,49,Town Square Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2232014,55.7696695,"01 May, 15 May",2,2
9,Friday,50,Al Ain Souk,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2208442,55.7697116,"01 May, 15 May",2,2
9,Friday,51,Al Ain Co-operative Society,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2204437,55.7701787,"01 May, 15 May",2,2
9,Friday,52,Al Ain Vegetable Market,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2199551,55.7720144,"01 May, 15 May",2,2
9,Friday,53,Lulu Center,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2193112,55.7755265,"01 May, 15 May",2,2
9,Friday,54,Alam Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2226073,55.7743643,"01 May, 15 May",2,2
9,Friday,55,Dawar Al Saah Supermarket,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2228495,55.7740389,"01 May, 15 May",2,2
9,Friday,56,Save More,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2232606,55.7740185,"01 May, 15 May",2,2
9,Friday,57,Megamart,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2219058,55.780439,"01 May, 15 May",2,2
9,Friday,58,Al Ain Mall,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2213683,55.7817085,"01 May, 15 May",2,2
9,Friday,59,Modern Munawar Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2072648,55.7562123,"01 May, 15 May",2,2
9,Friday,60,Naser Al Hasani Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2091156,55.7347339,"01 May, 15 May",2,2
9,Friday,61,Safeer mall,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2707384,55.7469879,"01 May, 15 May",2,2
9,Friday,62,Noor Al Buraimi - Grocery Store,convenience_store,Large,29,4,0,40,gap,,5,1,,,"7RG6+539, Unnamed Road",Al Buraimi,24.2754006,55.8102485,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,63,Sale of food,convenience_store,Large,30,4,0,40,gap,,4.4,5,,,7RG6+36Q,Al Buraimi,24.2752227,55.8106216,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,64,Bathina Al areeqa Fast shopping,supermarket,Medium,8,2,0,25,gap,,0,0,,,Kathmat milaha,Al Buraimi,24.2815207,55.8245558,"01 May, 15 May",2,2
9,Friday,65,"Please mum for kids Al Buraimi, Oman",supermarket,Medium,8,2,0,25,gap,,0,0,,,Al Buraimi,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.2815207,55.8245558,"01 May, 15 May",2,2
9,Friday,66,AL KARAMA INTERNATIONAL LLC - BURAIMI,discounters,Medium,8,2,0,25,covered,,0,0,,,"MUSCAT,AL SEEB,AS SEEB,119,112,SULTANATE OF OMAN",Buraimi,24.2509774,55.823012,"01 May, 15 May",2,2
9,Friday,67,LULU HYPERMARKET - BURAIMI,key account,Large,54,4,0,40,covered,,4.1,2761,,,"SULTANATE OF OMAN,MUSCAT,BOUSHER, SOUTH AL KHUWAIR, PC:130,POB:436",Buraimi,24.24627955,55.83011611,"01 May, 08 May, 15 May, 22 May",4,4
9,Friday,68,AL ALAWI TRADING  - BURAIMI,grocery,Small,46,1,0,15,covered,,4.1,2761,,,0,Buraimi,24.2429747,55.82447908,08-May,1,1
9,Monday,1,ENOC 1707 Jabal Hafeet,convenience_store,Large,36,4,0,40,gap,,4.3,63,,,Al Khadra,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.0915032,55.7315313,"04 May, 11 May, 18 May, 25 May",4,4
9,Monday,2,Al Woadoh Grocery,convenience_store,Medium,8,2,0,25,gap,,0,0,,,شارع بَندر العُوَيد,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.1081847,55.7081904,"04 May, 18 May",2,2
9,Monday,3,Neima Mall,supermarket,Medium,8,2,0,25,gap,,0,0,,,,"Dhofar Governorate, Musandam Governorate, Al Buraimi, Al Batinah North Governorate, Al Batinah South Governorate, Ad Dakhiliyah ‍Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Ad Dhahirah Governorate",24.11034,55.7017632,"04 May, 18 May",2,2
