store_id,place_id,store_name,address,city,region,lat,lng,rating,review_count,price_level,business_status,category,annual_sales_usd,lines_per_store,covered,source,phone,opening_hours,website,poi_count,google_types
ChIJp7SpGqt_9T4R0xJlvEkr5Vo,ChIJp7SpGqt_9T4R0xJlvEkr5Vo,Emarat- Grayteesah,Al Ain - Dubai Road - Al Lisaili,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",24.8976358,55.535312,4.4,123,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJkwddjbCB9T4RVNAbFaVuD0U,ChIJkwddjbCB9T4RVNAbFaVuD0U,ENOC 1017 Al Lisaili,after Dubai Outlet Mall - Al Ain - Dubai Road - Al Lisaili,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",24.9460766,55.50826139999999,4.3,496,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'atm', 'store', 'restaurant', 'food', 'point_of_interest', 'finance', 'establishment']"
ChIJ800pxkuX9T4RknYNnSKebWk,ChIJ800pxkuX9T4RknYNnSKebWk,ADNOC Service Station Al Batayeh (272),6QXW+X8,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.2496319,55.7960191,4.1,106,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJa99ldACp9T4RtTnPsywJehw,ChIJa99ldACp9T4RtTnPsywJehw,ENOC 1403 Shawka,32JJ+JPM,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.0815691,56.03241140000001,4.4,94,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJjZVyGHqJ9T4RgiUm-IFJyzE,ChIJjZVyGHqJ9T4RgiUm-IFJyzE,Emarat- Aweer,Al Awir Road - Al Aweer,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.17574999999999,55.54198599999999,4.0,228,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'store', 'food', 'point_of_interest', 'establishment']"
ChIJ0S7jZoC79T4R0lMJj6ZIzmg,ChIJ0S7jZoC79T4R0lMJj6ZIzmg,ADNOC Service Station Al Yafer (234),6WFQ+88,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.2228183,55.9384235,4.0,85,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
ChIJ37OfbmD49D4RcndjJ6JlRbA,ChIJ37OfbmD49D4RcndjJ6JlRbA,ADNOC,Hamad Bin Abdulla Road - Fujairah,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.1222288,56.3394406,4.2,388,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'car_wash', 'bakery', 'cafe', 'convenience_store', 'car_repair', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJh7Leh1r69D4RRB-tpkkUfEE,ChIJh7Leh1r69D4RRB-tpkkUfEE,ADNOC Service Station New Kalba (784),E99 - Kalba,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.0278666,56.3495335,4.3,61,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'atm', 'bakery', 'cafe', 'convenience_store', 'finance', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJQQaLKif69D4RYLNj_F99ubw,ChIJQQaLKif69D4RYLNj_F99ubw,ADNOC Service Station Wisam (597),"Al Qasimi St., Al Musalla",Kalba - Fujairah,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.060292,56.3544176,4.0,155,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'atm', 'bakery', 'cafe', 'convenience_store', 'finance', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJu1_YfPT49D4Rxi8TcR_-xao,ChIJu1_YfPT49D4Rxi8TcR_-xao,ENOC 507 Fujairah Airport,E 18,Fujairah Airport - الفجيرة,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.1171944,56.3327222,4.4,15,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'convenience_store', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJ78yhbcZX9D4RQeuZASeCGtc,ChIJ78yhbcZX9D4RQeuZASeCGtc,ADNOC Service Station Fujairah Beach (762),Al Fusail - Fujairah,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate","Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.1617729,56.3504532,4.2,298,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'atm', 'car_wash', 'bakery', 'cafe', 'convenience_store', 'car_repair', 'finance', 'food', 'store', 'point_of_interest', 'establishment']"
ChIJG5x4M1349D4RJTOfAkwjAxw,ChIJG5x4M1349D4RJTOfAkwjAxw,ADNOC Service Station Al Marwa (561),Shaikh Ahmad Bin Shargi,Al Marwa 561 - Marwa,"Muscat, Dhofar Governorate, Musandam Governorate, Al Batinah North Governorate, Al Batinah South Governorate, Al Buraimi, Ad Dakhiliyah ‍Governorate, Ad Dhahirah Governorate, Ash Sharqiyah North Governorate, Ash Sharqiyah South Governorate, Al Wusta Governorate",25.1222963,56.3484904,4.1,140,0,Active,gas_station,0.0,0,False,scraped,,,,0,"['gas_station', 'bakery', 'cafe', 'convenience_store', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
